longitude,latitude,sunshine_category
137.375,-17.875,9
137.625,-17.875,9
137.875,-17.875,9
138.125,-17.875,9
138.375,-17.875,9
138.625,-17.875,9
138.875,-17.875,9
139.125,-17.875,8
139.375,-17.875,8
139.625,-17.875,8
139.875,-17.875,8
140.125,-17.875,8
140.375,-17.875,8
140.625,-17.875,8
140.875,-17.875,8
141.125,-17.875,8
141.375,-17.875,7
141.625,-17.875,7
141.875,-17.875,7
142.125,-17.875,7
142.375,-17.875,7
142.625,-17.875,7
142.875,-17.875,7
143.125,-17.875,7
143.375,-17.875,7
143.625,-17.875,7
143.875,-17.875,7
144.125,-17.875,7
144.375,-17.875,7
144.625,-17.875,7
144.875,-17.875,7
145.125,-17.875,7
145.375,-17.875,6
145.625,-17.875,6
145.875,-17.875,6
146.125,-17.875,6
146.375,-17.875,6
146.625,-17.875,6
146.875,-17.875,6
147.125,-17.875,7
147.375,-17.875,7
147.625,-17.875,7
147.875,-17.875,7
148.125,-17.875,7
148.375,-17.875,7
148.625,-17.875,7
148.875,-17.875,7
149.125,-17.875,7
149.375,-17.875,7
149.625,-17.875,7
149.875,-17.875,7
150.125,-17.875,7
150.375,-17.875,7
150.625,-17.875,7
150.875,-17.875,7
151.125,-17.875,7
151.375,-17.875,7
151.625,-17.875,7
151.875,-17.875,7
152.125,-17.875,7
152.375,-17.875,7
152.625,-17.875,7
152.875,-17.875,7
153.125,-17.875,7
153.375,-17.875,7
153.625,-17.875,7
153.875,-17.875,7
154.125,-17.875,7
154.375,-17.875,7
154.625,-17.875,7
154.875,-17.875,7
155.125,-17.875,7
155.375,-17.875,7
155.625,-17.875,7
155.875,-17.875,7
156.125,-17.875,7
111.875,-18.125,8
112.125,-18.125,9
112.375,-18.125,10
112.625,-18.125,10
112.875,-18.125,10
113.125,-18.125,10
113.375,-18.125,10
113.625,-18.125,10
113.875,-18.125,10
114.125,-18.125,10
114.375,-18.125,10
114.625,-18.125,10
114.875,-18.125,10
115.125,-18.125,10
115.375,-18.125,10
115.625,-18.125,10
115.875,-18.125,10
116.125,-18.125,10
116.375,-18.125,10
116.625,-18.125,10
116.875,-18.125,10
117.125,-18.125,10
117.375,-18.125,10
117.625,-18.125,10
117.875,-18.125,9
118.125,-18.125,9
118.375,-18.125,9
118.625,-18.125,9
118.875,-18.125,9
119.125,-18.125,9
119.375,-18.125,9
119.625,-18.125,9
119.875,-18.125,9
120.125,-18.125,9
120.375,-18.125,9
120.625,-18.125,9
120.875,-18.125,9
121.125,-18.125,9
121.375,-18.125,9
121.625,-18.125,9
121.875,-18.125,9
122.125,-18.125,9
122.375,-18.125,9
122.625,-18.125,9
122.875,-18.125,9
123.125,-18.125,9
123.375,-18.125,9
123.625,-18.125,9
123.875,-18.125,9
124.125,-18.125,9
124.375,-18.125,9
124.625,-18.125,9
124.875,-18.125,9
125.125,-18.125,9
125.375,-18.125,9
125.625,-18.125,9
125.875,-18.125,9
126.125,-18.125,9
126.375,-18.125,9
126.625,-18.125,9
126.875,-18.125,9
127.125,-18.125,9
127.375,-18.125,9
127.625,-18.125,9
127.875,-18.125,9
128.125,-18.125,9
128.375,-18.125,9
128.625,-18.125,9
128.875,-18.125,9
129.125,-18.125,9
129.375,-18.125,9
129.625,-18.125,9
129.875,-18.125,9
130.125,-18.125,9
130.375,-18.125,9
130.625,-18.125,9
130.875,-18.125,9
131.125,-18.125,9
131.375,-18.125,9
131.625,-18.125,9
131.875,-18.125,9
132.125,-18.125,9
132.375,-18.125,9
132.625,-18.125,9
132.875,-18.125,9
133.125,-18.125,9
133.375,-18.125,9
133.625,-18.125,9
133.875,-18.125,9
134.125,-18.125,9
134.375,-18.125,9
134.625,-18.125,9
134.875,-18.125,9
135.125,-18.125,9
135.375,-18.125,9
135.625,-18.125,9
135.875,-18.125,9
136.125,-18.125,9
136.375,-18.125,9
136.625,-18.125,9
136.875,-18.125,9
137.125,-18.125,9
137.375,-18.125,9
137.625,-18.125,9
137.875,-18.125,9
138.125,-18.125,9
138.375,-18.125,9
138.625,-18.125,9
138.875,-18.125,9
139.125,-18.125,9
139.375,-18.125,8
139.625,-18.125,8
139.875,-18.125,8
140.125,-18.125,8
140.375,-18.125,8
140.625,-18.125,8
140.875,-18.125,8
141.125,-18.125,8
141.375,-18.125,8
141.625,-18.125,7
141.875,-18.125,7
142.125,-18.125,7
142.375,-18.125,7
142.625,-18.125,7
142.875,-18.125,7
143.125,-18.125,7
143.375,-18.125,7
143.625,-18.125,7
143.875,-18.125,7
144.125,-18.125,7
144.375,-18.125,7
144.625,-18.125,7
144.875,-18.125,7
145.125,-18.125,6
145.375,-18.125,6
145.625,-18.125,6
145.875,-18.125,6
146.125,-18.125,6
146.375,-18.125,6
146.625,-18.125,6
146.875,-18.125,7
147.125,-18.125,7
147.375,-18.125,7
147.625,-18.125,7
147.875,-18.125,7
148.125,-18.125,7
148.375,-18.125,7
148.625,-18.125,7
148.875,-18.125,7
149.125,-18.125,7
149.375,-18.125,7
149.625,-18.125,7
149.875,-18.125,7
150.125,-18.125,7
150.375,-18.125,7
150.625,-18.125,7
150.875,-18.125,7
151.125,-18.125,7
151.375,-18.125,7
151.625,-18.125,7
151.875,-18.125,7
152.125,-18.125,7
152.375,-18.125,7
152.625,-18.125,7
152.875,-18.125,7
153.125,-18.125,7
153.375,-18.125,7
153.625,-18.125,7
153.875,-18.125,7
154.125,-18.125,7
154.375,-18.125,7
154.625,-18.125,7
154.875,-18.125,7
155.125,-18.125,7
155.375,-18.125,7
155.625,-18.125,7
155.875,-18.125,7
156.125,-18.125,7
111.875,-18.375,9
112.125,-18.375,9
112.375,-18.375,10
112.625,-18.375,10
112.875,-18.375,10
113.125,-18.375,10
113.375,-18.375,10
113.625,-18.375,10
113.875,-18.375,10
114.125,-18.375,10
114.375,-18.375,10
114.625,-18.375,10
114.875,-18.375,10
115.125,-18.375,10
115.375,-18.375,10
115.625,-18.375,10
115.875,-18.375,10
116.125,-18.375,10
116.375,-18.375,10
116.625,-18.375,10
116.875,-18.375,10
117.125,-18.375,10
117.375,-18.375,10
117.625,-18.375,10
117.875,-18.375,9
118.125,-18.375,9
118.375,-18.375,9
118.625,-18.375,9
118.875,-18.375,9
119.125,-18.375,9
119.375,-18.375,9
119.625,-18.375,9
119.875,-18.375,9
120.125,-18.375,9
120.375,-18.375,9
120.625,-18.375,9
120.875,-18.375,9
121.125,-18.375,9
121.375,-18.375,9
121.625,-18.375,9
121.875,-18.375,9
122.125,-18.375,9
122.375,-18.375,9
122.625,-18.375,9
122.875,-18.375,9
123.125,-18.375,9
123.375,-18.375,9
123.625,-18.375,9
123.875,-18.375,9
124.125,-18.375,9
124.375,-18.375,9
124.625,-18.375,9
124.875,-18.375,9
125.125,-18.375,9
125.375,-18.375,9
125.625,-18.375,9
125.875,-18.375,9
126.125,-18.375,9
126.375,-18.375,9
126.625,-18.375,9
126.875,-18.375,9
127.125,-18.375,9
127.375,-18.375,9
127.625,-18.375,9
127.875,-18.375,9
128.125,-18.375,9
128.375,-18.375,9
128.625,-18.375,9
128.875,-18.375,9
129.125,-18.375,9
129.375,-18.375,9
129.625,-18.375,9
129.875,-18.375,9
130.125,-18.375,9
130.375,-18.375,9
130.625,-18.375,9
130.875,-18.375,9
131.125,-18.375,9
131.375,-18.375,9
131.625,-18.375,9
131.875,-18.375,9
132.125,-18.375,9
132.375,-18.375,9
132.625,-18.375,9
132.875,-18.375,9
133.125,-18.375,9
133.375,-18.375,9
133.625,-18.375,9
133.875,-18.375,9
134.125,-18.375,9
134.375,-18.375,9
134.625,-18.375,9
134.875,-18.375,9
135.125,-18.375,9
135.375,-18.375,9
135.625,-18.375,9
135.875,-18.375,9
136.125,-18.375,9
136.375,-18.375,9
136.625,-18.375,9
136.875,-18.375,9
137.125,-18.375,9
137.375,-18.375,9
137.625,-18.375,9
137.875,-18.375,9
138.125,-18.375,9
138.375,-18.375,9
138.625,-18.375,9
138.875,-18.375,9
139.125,-18.375,9
139.375,-18.375,9
139.625,-18.375,8
139.875,-18.375,8
140.125,-18.375,8
140.375,-18.375,8
140.625,-18.375,8
140.875,-18.375,8
141.125,-18.375,8
141.375,-18.375,8
141.625,-18.375,7
141.875,-18.375,7
142.125,-18.375,7
142.375,-18.375,7
142.625,-18.375,7
142.875,-18.375,7
143.125,-18.375,7
143.375,-18.375,7
143.625,-18.375,7
143.875,-18.375,7
144.125,-18.375,7
144.375,-18.375,7
144.625,-18.375,7
144.875,-18.375,7
145.125,-18.375,6
145.375,-18.375,6
145.625,-18.375,6
145.875,-18.375,6
146.125,-18.375,6
146.375,-18.375,7
146.625,-18.375,7
146.875,-18.375,7
147.125,-18.375,7
147.375,-18.375,7
147.625,-18.375,7
147.875,-18.375,7
148.125,-18.375,7
148.375,-18.375,7
148.625,-18.375,7
148.875,-18.375,7
149.125,-18.375,7
149.375,-18.375,7
149.625,-18.375,7
149.875,-18.375,7
150.125,-18.375,7
150.375,-18.375,7
150.625,-18.375,7
150.875,-18.375,7
151.125,-18.375,7
151.375,-18.375,7
151.625,-18.375,7
151.875,-18.375,7
152.125,-18.375,7
152.375,-18.375,7
152.625,-18.375,7
152.875,-18.375,7
153.125,-18.375,7
153.375,-18.375,7
153.625,-18.375,7
153.875,-18.375,7
154.125,-18.375,7
154.375,-18.375,7
154.625,-18.375,7
154.875,-18.375,7
155.125,-18.375,7
155.375,-18.375,7
155.625,-18.375,7
155.875,-18.375,7
156.125,-18.375,7
111.875,-18.625,9
112.125,-18.625,10
112.375,-18.625,10
112.625,-18.625,10
112.875,-18.625,10
113.125,-18.625,10
113.375,-18.625,10
113.625,-18.625,10
113.875,-18.625,10
114.125,-18.625,10
114.375,-18.625,10
114.625,-18.625,10
114.875,-18.625,10
115.125,-18.625,10
115.375,-18.625,10
115.625,-18.625,10
115.875,-18.625,10
116.125,-18.625,10
116.375,-18.625,10
116.625,-18.625,10
116.875,-18.625,10
117.125,-18.625,10
117.375,-18.625,10
117.625,-18.625,10
117.875,-18.625,10
118.125,-18.625,9
118.375,-18.625,9
118.625,-18.625,9
118.875,-18.625,9
119.125,-18.625,9
119.375,-18.625,9
119.625,-18.625,9
119.875,-18.625,9
120.125,-18.625,9
120.375,-18.625,9
120.625,-18.625,9
120.875,-18.625,9
121.125,-18.625,9
121.375,-18.625,9
121.625,-18.625,9
121.875,-18.625,9
122.125,-18.625,9
122.375,-18.625,9
122.625,-18.625,9
122.875,-18.625,9
123.125,-18.625,9
123.375,-18.625,9
123.625,-18.625,9
123.875,-18.625,9
124.125,-18.625,9
124.375,-18.625,9
124.625,-18.625,9
124.875,-18.625,9
125.125,-18.625,9
125.375,-18.625,9
125.625,-18.625,9
125.875,-18.625,9
126.125,-18.625,9
126.375,-18.625,9
126.625,-18.625,9
126.875,-18.625,9
127.125,-18.625,9
127.375,-18.625,9
127.625,-18.625,9
127.875,-18.625,9
128.125,-18.625,9
128.375,-18.625,9
128.625,-18.625,9
128.875,-18.625,9
129.125,-18.625,9
129.375,-18.625,9
129.625,-18.625,9
129.875,-18.625,9
130.125,-18.625,9
130.375,-18.625,9
130.625,-18.625,9
130.875,-18.625,9
131.125,-18.625,9
131.375,-18.625,9
131.625,-18.625,9
131.875,-18.625,9
132.125,-18.625,9
132.375,-18.625,9
132.625,-18.625,9
132.875,-18.625,9
133.125,-18.625,9
133.375,-18.625,9
133.625,-18.625,9
133.875,-18.625,9
134.125,-18.625,9
134.375,-18.625,9
134.625,-18.625,9
134.875,-18.625,9
135.125,-18.625,9
135.375,-18.625,9
135.625,-18.625,9
135.875,-18.625,9
136.125,-18.625,9
136.375,-18.625,9
136.625,-18.625,9
136.875,-18.625,9
137.125,-18.625,9
137.375,-18.625,9
137.625,-18.625,9
137.875,-18.625,9
138.125,-18.625,9
138.375,-18.625,9
138.625,-18.625,9
138.875,-18.625,9
139.125,-18.625,9
139.375,-18.625,9
139.625,-18.625,8
139.875,-18.625,8
140.125,-18.625,8
140.375,-18.625,8
140.625,-18.625,8
140.875,-18.625,8
141.125,-18.625,8
141.375,-18.625,8
141.625,-18.625,8
141.875,-18.625,7
142.125,-18.625,7
142.375,-18.625,7
142.625,-18.625,7
142.875,-18.625,7
143.125,-18.625,7
143.375,-18.625,7
143.625,-18.625,7
143.875,-18.625,7
144.125,-18.625,7
144.375,-18.625,7
144.625,-18.625,7
144.875,-18.625,7
145.125,-18.625,7
145.375,-18.625,6
145.625,-18.625,7
145.875,-18.625,7
146.125,-18.625,7
146.375,-18.625,7
146.625,-18.625,7
146.875,-18.625,7
147.125,-18.625,7
147.375,-18.625,7
147.625,-18.625,7
147.875,-18.625,7
148.125,-18.625,7
148.375,-18.625,7
148.625,-18.625,8
148.875,-18.625,7
149.125,-18.625,7
149.375,-18.625,7
149.625,-18.625,7
149.875,-18.625,7
150.125,-18.625,7
150.375,-18.625,7
150.625,-18.625,7
150.875,-18.625,7
151.125,-18.625,7
151.375,-18.625,7
151.625,-18.625,7
151.875,-18.625,7
152.125,-18.625,7
152.375,-18.625,7
152.625,-18.625,7
152.875,-18.625,8
153.125,-18.625,7
153.375,-18.625,7
153.625,-18.625,7
153.875,-18.625,7
154.125,-18.625,7
154.375,-18.625,7
154.625,-18.625,7
154.875,-18.625,7
155.125,-18.625,7
155.375,-18.625,7
155.625,-18.625,7
155.875,-18.625,7
156.125,-18.625,7
111.875,-18.875,9
112.125,-18.875,10
112.375,-18.875,10
112.625,-18.875,10
112.875,-18.875,10
113.125,-18.875,10
113.375,-18.875,10
113.625,-18.875,10
113.875,-18.875,10
114.125,-18.875,10
114.375,-18.875,10
114.625,-18.875,10
114.875,-18.875,10
115.125,-18.875,10
115.375,-18.875,10
115.625,-18.875,10
115.875,-18.875,10
116.125,-18.875,10
116.375,-18.875,10
116.625,-18.875,10
116.875,-18.875,10
117.125,-18.875,10
117.375,-18.875,10
117.625,-18.875,10
117.875,-18.875,10
118.125,-18.875,9
118.375,-18.875,9
118.625,-18.875,9
118.875,-18.875,9
119.125,-18.875,9
119.375,-18.875,9
119.625,-18.875,9
119.875,-18.875,9
120.125,-18.875,9
120.375,-18.875,9
120.625,-18.875,9
120.875,-18.875,9
121.125,-18.875,9
121.375,-18.875,9
121.625,-18.875,9
121.875,-18.875,9
122.125,-18.875,9
122.375,-18.875,9
122.625,-18.875,9
122.875,-18.875,9
123.125,-18.875,9
123.375,-18.875,9
123.625,-18.875,9
123.875,-18.875,9
124.125,-18.875,9
124.375,-18.875,9
124.625,-18.875,9
124.875,-18.875,9
125.125,-18.875,9
125.375,-18.875,9
125.625,-18.875,9
125.875,-18.875,9
126.125,-18.875,9
126.375,-18.875,9
126.625,-18.875,9
126.875,-18.875,9
127.125,-18.875,9
127.375,-18.875,9
127.625,-18.875,9
127.875,-18.875,9
128.125,-18.875,9
128.375,-18.875,9
128.625,-18.875,9
128.875,-18.875,9
129.125,-18.875,9
129.375,-18.875,9
129.625,-18.875,9
129.875,-18.875,9
130.125,-18.875,9
130.375,-18.875,9
130.625,-18.875,9
130.875,-18.875,9
131.125,-18.875,9
131.375,-18.875,9
131.625,-18.875,9
131.875,-18.875,9
132.125,-18.875,9
132.375,-18.875,9
132.625,-18.875,9
132.875,-18.875,9
133.125,-18.875,9
133.375,-18.875,9
133.625,-18.875,9
133.875,-18.875,9
134.125,-18.875,9
134.375,-18.875,9
134.625,-18.875,9
134.875,-18.875,9
135.125,-18.875,9
135.375,-18.875,9
135.625,-18.875,9
135.875,-18.875,9
136.125,-18.875,9
136.375,-18.875,9
136.625,-18.875,9
136.875,-18.875,9
137.125,-18.875,9
137.375,-18.875,9
137.625,-18.875,9
137.875,-18.875,9
138.125,-18.875,9
138.375,-18.875,9
138.625,-18.875,9
138.875,-18.875,9
139.125,-18.875,9
139.375,-18.875,9
139.625,-18.875,9
139.875,-18.875,8
140.125,-18.875,8
140.375,-18.875,8
140.625,-18.875,8
140.875,-18.875,8
141.125,-18.875,8
141.375,-18.875,8
141.625,-18.875,8
141.875,-18.875,8
142.125,-18.875,7
142.375,-18.875,7
142.625,-18.875,7
142.875,-18.875,7
143.125,-18.875,7
143.375,-18.875,7
143.625,-18.875,7
143.875,-18.875,7
144.125,-18.875,7
144.375,-18.875,7
144.625,-18.875,7
144.875,-18.875,7
145.125,-18.875,7
145.375,-18.875,7
145.625,-18.875,7
145.875,-18.875,7
146.125,-18.875,7
146.375,-18.875,7
146.625,-18.875,7
146.875,-18.875,7
147.125,-18.875,8
147.375,-18.875,8
147.625,-18.875,8
147.875,-18.875,8
148.125,-18.875,8
148.375,-18.875,8
148.625,-18.875,8
148.875,-18.875,8
149.125,-18.875,8
149.375,-18.875,7
149.625,-18.875,7
149.875,-18.875,7
150.125,-18.875,7
150.375,-18.875,7
150.625,-18.875,7
150.875,-18.875,7
151.125,-18.875,7
151.375,-18.875,7
151.625,-18.875,7
151.875,-18.875,7
152.125,-18.875,7
152.375,-18.875,8
152.625,-18.875,8
152.875,-18.875,8
153.125,-18.875,8
153.375,-18.875,8
153.625,-18.875,7
153.875,-18.875,7
154.125,-18.875,7
154.375,-18.875,7
154.625,-18.875,7
154.875,-18.875,7
155.125,-18.875,7
155.375,-18.875,7
155.625,-18.875,7
155.875,-18.875,7
156.125,-18.875,7
111.875,-19.125,10
112.125,-19.125,10
112.375,-19.125,10
112.625,-19.125,10
112.875,-19.125,10
113.125,-19.125,10
113.375,-19.125,10
113.625,-19.125,10
113.875,-19.125,10
114.125,-19.125,10
114.375,-19.125,10
114.625,-19.125,10
114.875,-19.125,10
115.125,-19.125,10
115.375,-19.125,10
115.625,-19.125,10
115.875,-19.125,10
116.125,-19.125,10
116.375,-19.125,10
116.625,-19.125,10
116.875,-19.125,10
117.125,-19.125,10
117.375,-19.125,10
117.625,-19.125,10
117.875,-19.125,10
118.125,-19.125,10
118.375,-19.125,9
118.625,-19.125,9
118.875,-19.125,9
119.125,-19.125,9
119.375,-19.125,9
119.625,-19.125,9
119.875,-19.125,9
120.125,-19.125,9
120.375,-19.125,9
120.625,-19.125,9
120.875,-19.125,9
121.125,-19.125,9
121.375,-19.125,9
121.625,-19.125,9
121.875,-19.125,9
122.125,-19.125,9
122.375,-19.125,9
122.625,-19.125,9
122.875,-19.125,9
123.125,-19.125,9
123.375,-19.125,9
123.625,-19.125,9
123.875,-19.125,9
124.125,-19.125,9
124.375,-19.125,9
124.625,-19.125,9
124.875,-19.125,9
125.125,-19.125,9
125.375,-19.125,9
125.625,-19.125,9
125.875,-19.125,9
126.125,-19.125,9
126.375,-19.125,9
126.625,-19.125,9
126.875,-19.125,9
127.125,-19.125,9
127.375,-19.125,9
127.625,-19.125,9
127.875,-19.125,9
128.125,-19.125,9
128.375,-19.125,9
128.625,-19.125,9
128.875,-19.125,9
129.125,-19.125,9
129.375,-19.125,9
129.625,-19.125,9
129.875,-19.125,9
130.125,-19.125,9
130.375,-19.125,9
130.625,-19.125,9
130.875,-19.125,9
131.125,-19.125,9
131.375,-19.125,9
131.625,-19.125,9
131.875,-19.125,9
132.125,-19.125,9
132.375,-19.125,9
132.625,-19.125,9
132.875,-19.125,9
133.125,-19.125,9
133.375,-19.125,9
133.625,-19.125,9
133.875,-19.125,9
134.125,-19.125,9
134.375,-19.125,9
134.625,-19.125,9
134.875,-19.125,9
135.125,-19.125,9
135.375,-19.125,9
135.625,-19.125,9
135.875,-19.125,9
136.125,-19.125,9
136.375,-19.125,9
136.625,-19.125,9
136.875,-19.125,9
137.125,-19.125,9
137.375,-19.125,9
137.625,-19.125,9
137.875,-19.125,9
138.125,-19.125,9
138.375,-19.125,9
138.625,-19.125,9
138.875,-19.125,9
139.125,-19.125,9
139.375,-19.125,9
139.625,-19.125,9
139.875,-19.125,9
140.125,-19.125,8
140.375,-19.125,8
140.625,-19.125,8
140.875,-19.125,8
141.125,-19.125,8
141.375,-19.125,8
141.625,-19.125,8
141.875,-19.125,8
142.125,-19.125,7
142.375,-19.125,7
142.625,-19.125,7
142.875,-19.125,7
143.125,-19.125,7
143.375,-19.125,7
143.625,-19.125,7
143.875,-19.125,7
144.125,-19.125,7
144.375,-19.125,7
144.625,-19.125,7
144.875,-19.125,7
145.125,-19.125,7
145.375,-19.125,7
145.625,-19.125,7
145.875,-19.125,7
146.125,-19.125,7
146.375,-19.125,8
146.625,-19.125,8
146.875,-19.125,8
147.125,-19.125,8
147.375,-19.125,8
147.625,-19.125,8
147.875,-19.125,8
148.125,-19.125,8
148.375,-19.125,8
148.625,-19.125,8
148.875,-19.125,8
149.125,-19.125,8
149.375,-19.125,8
149.625,-19.125,7
149.875,-19.125,7
150.125,-19.125,7
150.375,-19.125,7
150.625,-19.125,7
150.875,-19.125,7
151.125,-19.125,7
151.375,-19.125,7
151.625,-19.125,7
151.875,-19.125,8
152.125,-19.125,8
152.375,-19.125,8
152.625,-19.125,8
152.875,-19.125,8
153.125,-19.125,8
153.375,-19.125,8
153.625,-19.125,8
153.875,-19.125,7
154.125,-19.125,7
154.375,-19.125,7
154.625,-19.125,7
154.875,-19.125,7
155.125,-19.125,7
155.375,-19.125,7
155.625,-19.125,7
155.875,-19.125,7
156.125,-19.125,7
111.875,-19.375,10
112.125,-19.375,10
112.375,-19.375,10
112.625,-19.375,10
112.875,-19.375,10
113.125,-19.375,10
113.375,-19.375,10
113.625,-19.375,10
113.875,-19.375,10
114.125,-19.375,10
114.375,-19.375,10
114.625,-19.375,10
114.875,-19.375,10
115.125,-19.375,10
115.375,-19.375,10
115.625,-19.375,10
115.875,-19.375,10
116.125,-19.375,10
116.375,-19.375,10
116.625,-19.375,10
116.875,-19.375,10
117.125,-19.375,10
117.375,-19.375,10
117.625,-19.375,10
117.875,-19.375,10
118.125,-19.375,10
118.375,-19.375,9
118.625,-19.375,9
118.875,-19.375,9
119.125,-19.375,9
119.375,-19.375,9
119.625,-19.375,9
119.875,-19.375,9
120.125,-19.375,9
120.375,-19.375,9
120.625,-19.375,9
120.875,-19.375,9
121.125,-19.375,9
121.375,-19.375,9
121.625,-19.375,9
121.875,-19.375,9
122.125,-19.375,9
122.375,-19.375,9
122.625,-19.375,9
122.875,-19.375,9
123.125,-19.375,9
123.375,-19.375,9
123.625,-19.375,9
123.875,-19.375,9
124.125,-19.375,9
124.375,-19.375,9
124.625,-19.375,9
124.875,-19.375,9
125.125,-19.375,9
125.375,-19.375,9
125.625,-19.375,9
125.875,-19.375,9
126.125,-19.375,9
126.375,-19.375,9
126.625,-19.375,9
126.875,-19.375,9
127.125,-19.375,9
127.375,-19.375,9
127.625,-19.375,9
127.875,-19.375,9
128.125,-19.375,9
128.375,-19.375,9
128.625,-19.375,9
128.875,-19.375,9
129.125,-19.375,9
129.375,-19.375,9
129.625,-19.375,9
129.875,-19.375,9
130.125,-19.375,9
130.375,-19.375,9
130.625,-19.375,9
130.875,-19.375,9
131.125,-19.375,9
131.375,-19.375,9
131.625,-19.375,9
131.875,-19.375,9
132.125,-19.375,9
132.375,-19.375,9
132.625,-19.375,9
132.875,-19.375,9
133.125,-19.375,9
133.375,-19.375,9
133.625,-19.375,9
133.875,-19.375,9
134.125,-19.375,9
134.375,-19.375,9
134.625,-19.375,9
134.875,-19.375,9
135.125,-19.375,9
135.375,-19.375,9
135.625,-19.375,9
135.875,-19.375,9
136.125,-19.375,9
136.375,-19.375,9
136.625,-19.375,9
136.875,-19.375,9
137.125,-19.375,9
137.375,-19.375,9
137.625,-19.375,9
137.875,-19.375,9
138.125,-19.375,9
138.375,-19.375,9
138.625,-19.375,9
138.875,-19.375,9
139.125,-19.375,9
139.375,-19.375,9
139.625,-19.375,9
139.875,-19.375,9
140.125,-19.375,9
140.375,-19.375,8
140.625,-19.375,8
140.875,-19.375,8
141.125,-19.375,8
141.375,-19.375,8
141.625,-19.375,8
141.875,-19.375,8
142.125,-19.375,8
142.375,-19.375,7
142.625,-19.375,7
142.875,-19.375,7
143.125,-19.375,7
143.375,-19.375,7
143.625,-19.375,7
143.875,-19.375,7
144.125,-19.375,7
144.375,-19.375,7
144.625,-19.375,7
144.875,-19.375,7
145.125,-19.375,7
145.375,-19.375,7
145.625,-19.375,7
145.875,-19.375,8
146.125,-19.375,8
146.375,-19.375,8
146.625,-19.375,8
146.875,-19.375,8
147.125,-19.375,8
147.375,-19.375,8
147.625,-19.375,8
147.875,-19.375,8
148.125,-19.375,8
148.375,-19.375,8
148.625,-19.375,8
148.875,-19.375,8
149.125,-19.375,8
149.375,-19.375,8
149.625,-19.375,8
149.875,-19.375,8
150.125,-19.375,7
150.375,-19.375,7
150.625,-19.375,7
150.875,-19.375,7
151.125,-19.375,7
151.375,-19.375,7
151.625,-19.375,8
151.875,-19.375,8
152.125,-19.375,8
152.375,-19.375,8
152.625,-19.375,8
152.875,-19.375,8
153.125,-19.375,8
153.375,-19.375,8
153.625,-19.375,8
153.875,-19.375,7
154.125,-19.375,7
154.375,-19.375,7
154.625,-19.375,7
154.875,-19.375,7
155.125,-19.375,7
155.375,-19.375,7
155.625,-19.375,7
155.875,-19.375,7
156.125,-19.375,7
111.875,-19.625,10
112.125,-19.625,10
112.375,-19.625,10
112.625,-19.625,10
112.875,-19.625,10
113.125,-19.625,10
113.375,-19.625,10
113.625,-19.625,10
113.875,-19.625,10
114.125,-19.625,10
114.375,-19.625,10
114.625,-19.625,10
114.875,-19.625,10
115.125,-19.625,10
115.375,-19.625,10
115.625,-19.625,10
115.875,-19.625,10
116.125,-19.625,10
116.375,-19.625,10
116.625,-19.625,10
116.875,-19.625,10
117.125,-19.625,10
117.375,-19.625,10
117.625,-19.625,10
117.875,-19.625,10
118.125,-19.625,10
118.375,-19.625,10
118.625,-19.625,9
118.875,-19.625,9
119.125,-19.625,9
119.375,-19.625,9
119.625,-19.625,9
119.875,-19.625,9
120.125,-19.625,9
120.375,-19.625,9
120.625,-19.625,9
120.875,-19.625,9
121.125,-19.625,9
121.375,-19.625,9
121.625,-19.625,9
121.875,-19.625,9
122.125,-19.625,9
122.375,-19.625,9
122.625,-19.625,9
122.875,-19.625,9
123.125,-19.625,9
123.375,-19.625,9
123.625,-19.625,9
123.875,-19.625,9
124.125,-19.625,9
124.375,-19.625,9
124.625,-19.625,9
124.875,-19.625,9
125.125,-19.625,9
125.375,-19.625,9
125.625,-19.625,9
125.875,-19.625,9
126.125,-19.625,9
126.375,-19.625,9
126.625,-19.625,9
126.875,-19.625,9
127.125,-19.625,9
127.375,-19.625,9
127.625,-19.625,9
127.875,-19.625,9
128.125,-19.625,9
128.375,-19.625,9
128.625,-19.625,9
128.875,-19.625,9
129.125,-19.625,9
129.375,-19.625,9
129.625,-19.625,9
129.875,-19.625,9
130.125,-19.625,9
130.375,-19.625,9
130.625,-19.625,9
130.875,-19.625,9
131.125,-19.625,9
131.375,-19.625,9
131.625,-19.625,9
131.875,-19.625,9
132.125,-19.625,9
132.375,-19.625,9
132.625,-19.625,9
132.875,-19.625,9
133.125,-19.625,9
133.375,-19.625,9
133.625,-19.625,9
133.875,-19.625,9
134.125,-19.625,9
134.375,-19.625,9
134.625,-19.625,9
134.875,-19.625,9
135.125,-19.625,9
135.375,-19.625,9
135.625,-19.625,9
135.875,-19.625,9
136.125,-19.625,9
136.375,-19.625,9
136.625,-19.625,9
136.875,-19.625,9
137.125,-19.625,9
137.375,-19.625,9
137.625,-19.625,9
137.875,-19.625,9
138.125,-19.625,9
138.375,-19.625,9
138.625,-19.625,9
138.875,-19.625,9
139.125,-19.625,9
139.375,-19.625,9
139.625,-19.625,9
139.875,-19.625,9
140.125,-19.625,9
140.375,-19.625,8
140.625,-19.625,8
140.875,-19.625,8
141.125,-19.625,8
141.375,-19.625,8
141.625,-19.625,8
141.875,-19.625,8
142.125,-19.625,8
142.375,-19.625,8
142.625,-19.625,7
142.875,-19.625,7
143.125,-19.625,7
143.375,-19.625,7
